0,533
0,533
0,533
0,235
0,235
0,751
0,751
0,751
0,929
0,299
0,299
0,214
0,214
0,214
1,594
1,594
1,956
1,956
1,607
1,607
1,607
1,391
1,391
1,840
1,840
1,840
1,291
2,316
2,316
2,316
2,540
2,540
2,289
2,289
2,289
3,708
3,708
3,763
3,763
4,45
4,438
4,438
4,438
4,57
4,444
4,444
5,198
5,198
5,85
5,85
5,660
5,660
5,978
5,978
5,825
5,825
5,698
5,698
5,698
6,670
6,670
6,670
7,265
7,265
7,265
7,884
7,884
7,507
7,507
7,507
7,683
7,683
7,683
7,801
8,313
8,313
8,412
8,871
8,871
8,159
8,691
8,691
8,691
8,560
8,560
8,560
9,833
9,833
9,833
9,922
9,922
9,922
9,841
9,841
9,841
10,433
10,433
10,433
10,159
11,677
11,142
11,142
11,709
11,709
11,424
11,424
11,424
11,151
11,857
11,857
11,857
12,438
12,438
12,885
12,885
12,658
12,396
12,396
12,321
12,321
13,370
13,370
13,370
14,852
14,852
14,524
14,139
14,139
14,687
14,687
14,687
14,183
14,183
15,816
15,816
15,816
15,920
15,920
15,920
16,776
16,776
16,543
16,816
16,816
17,315
17,315
17,2
17,2
17,757
17,757
17,757
17,640
17,640
17,861
17,861
17,861
17,845
17,845
18,982
18,69
18,69
19,813
19,222
19,975
19,975
19,706
19,706
19,627
19,627
20,519
20,519
20,519
20,830
21,922
21,922
22,203
22,203
22,203
22,342
22,342
22,342
22,893
22,399
23,83
23,83
23,83
23,729
23,264
23,264
23,264
23,29
23,29
23,443
23,443
23,443
24,991
24,991
24,986
24,986
24,986
24,178
25,97
25,97
25,97
25,274
25,274
25,274
25,230
25,230
25,230
25,890
25,890
25,890
26,11
26,11
26,833
26,833
26,833
26,950
26,950
26,950
26,673
26,673
26,673
26,131
26,131
26,131
27,680
27,723
27,339
27,339
27,661
27,661
27,661
27,291
27,127
28,925
28,925
28,327
28,30
28,316
28,316
28,683
28,665
29,359
29,359
29,359
29,909
29,396
29,396
29,396
29,685
29,685
29,685
30,243
30,243
30,243
30,301
30,148
30,148
30,148
30,253
30,253
30,807
30,807
31,977
31,977
31,799
32,883
32,883
33,432
33,464
33,464
33,35
33,635
33,635
33,778
33,778
34,561
34,561
34,561
34,953
34,668
34,568
34,568
34,568
35,293
35,293
35,941
35,941
35,386
35,725
35,725
35,725
35,424
36,291
36,212
36,212
36,645
37,314
37,478
37,478
37,478
37,370
37,617
37,232
37,937
37,937
37,937
38,655
38,655
38,655
38,99
38,385
38,676
39,345
39,345
39,345
39,894
39,377
39,77
40,519
40,519
40,139
40,139
40,139
40,658
41,940
42,964
42,964
42,964
42,86
42,110
42,496
42,148
42,148
42,148
42,404
42,404
42,404
43,679
44,275
44,275
44,85
44,511
44,511
44,511
45,562
45,562
45,562
45,928
45,928
45,928
45,583
45,583
45,288
45,288
45,288
46,977
46,977
46,554
46,554
46,554
46,619
46,619
46,766
47,874
47,874
47,874
47,576
47,576
48,728
48,728
48,209
48,209
48,238
48,238
48,238
48,358
48,358
48,584
48,178
48,178
49,697
49,697
49,697
49,259
49,436
49,436
49,340
49,340
50,161
50,161
50,161
50,479
50,479
50,479
50,87
50,926
50,926
50,474
50,474
51,134
51,134
51,992
52,493
52,493
52,530
52,530
52,530
52,726
52,989
53,361
53,361
53,361
54,857
55,764
55,764
55,861
55,311
55,311
56,565
56,565
56,969
56,969
56,969
56,465
56,669
56,669
57,488
57,488
57,488
57,934
58,278
58,278
58,690
58,690
58,690
58,260
58,260
58,237
58,237
58,643
58,643
58,314
58,314
58,314
59,930
60,242
60,242
60,444
60,444
60,444
60,778
60,778
60,934
60,934
60,934
60,255
60,255
60,519
60,519
61,54
61,54
61,54
61,794
61,959
61,959
61,959
61,258
61,787
61,787
61,217
62,177
62,177
62,177
63,86
63,86
63,86
63,908
63,807
63,587
63,587
63,697
64,172
64,172
64,578
64,578
64,602
64,602
64,542
64,542
